Eau Claire,44.8197,-91.4948,103586,5.5116697021619885
Turlock,37.5053,-120.8588,103359,0.2645303359178987
Norwalk,33.9069,-118.0829,103330,0.2597934407334568
Highlands Ranch,39.5419,-104.9708,103238,0.5525132621003092
Allen,33.1088,-96.6735,102778,0.19257197502265397
Wichita Falls,33.9072,-98.5291,102563,1.7860443217200344
Rio Rancho,35.2873,-106.6982,102403,0.12671400689748014
Vacaville,38.3587,-121.9673,102256,0.42439162140062475
Spokane Valley,47.6626,-117.2346,102178,0.2307138530095157
Charlottesville,38.0375,-78.4855,102164,4.024596168437028
Idaho Falls,43.4871,-112.0362,101326,8.386486419932025
Menifee,33.6909,-117.1849,101089,0.11830803180935079
Lee's Summit,38.9171,-94.3816,100772,0.7131836442001717
Quincy,42.2506,-71.0187,100544,0.0113836717416576
San Angelo,31.4424,-100.4504,100330,4.948148271841797
Lynn,42.4781,-70.9664,100233,0.7858130229363279
Holland,42.7677,-86.0984,100202,0.4004764728012521
Federal Way,47.3091,-122.3358,99792,0.30894854096929747
Manteca,37.7927,-121.2264,99764,0.24798897599229536
Lafayette,39.9946,-105.0998,99475,0.5036090644475419
Santa Fe,35.6619,-105.9819,99439,3.922789222688298
Hesperia,34.3975,-117.3147,99287,0.17328197878460225
La Crosse,43.8241,-91.2268,99227,4.934935342173604
Riverview,27.8227,-82.3023,98928,0.48857743731435715
Kingsport,36.5224,-82.5454,98767,0.9176932757795462
Edinburg,26.3196,-98.1597,98759,0.07827248481962888
Vista,33.1896,-117.2386,98651,0.2203802697751674
Bowling Green,36.9716,-86.4378,98537,0.3905431290026859
Carmel,39.965,-86.146,98137,0.05547452730789462
Longview,32.5193,-94.7622,98075,1.972923003471531
Tracy,37.7269,-121.4523,98022,1.1538921935146886
Prescott Valley,34.598,-112.3185,97901,2.1183895424651693
Beaverton,45.4779,-122.8168,97466,0.5924000302555885
Portsmouth,43.058,-70.7826,97455,2.950731591469697
Portsmouth,36.8468,-76.354,97454,0.21664575536436068
Fishers,39.9588,-85.9659,97154,0.8897711004285178
Orem,40.2981,-111.6994,96734,0.06559459552767055
Sandy,40.5709,-111.8506,96272,0.6344897249746975
Sunrise,26.1547,-80.2997,96220,0.3517009929476984
San Tan Valley,33.1786,-111.5629,96127,0.412073166879393
